100.88, 101.22, 98.91, 99.85, 112610000.00, 944.00
99.29, 101.05, 98.82, 100.81, 136263000.00, -871.00
101.37, 102.10, 100.70, 101.85, 190327000.00, -1123.00
101.68, 102.81, 100.55, 100.80, 115408000.00, -131.00
98.97, 99.00, 97.59, 97.75, 250542000.00, 2014.00
97.68, 98.23, 96.24, 97.91, 226451000.00, 1043.00
97.43, 98.92, 97.15, 98.19, 232210000.00, -804.00
95.96, 98.47, 95.06, 98.46, 225471000.00, 474.00
97.32, 97.99, 95.78, 95.78, 176735000.00, 2405.00
96.10, 97.09, 95.47, 96.51, 155106000.00, -210.00
97.25, 98.04, 95.68, 96.45, 159178000.00, -909.00
97.40, 97.44, 95.59, 97.11, 123164000.00, -105.00
96.33, 97.18, 94.88, 95.09, 138849000.00, 1240.00
95.00, 95.47, 93.00, 94.64, 129103000.00, 886.00
94.05, 95.81, 92.62, 95.60, 115109000.00, -882.00
94.40, 97.11, 94.26, 97.11, 103051000.00, -1659.00
95.97, 96.42, 95.29, 95.29, 91494000.00, 491.00
97.16, 97.93, 96.75, 97.51, 123941000.00, -3446.00
95.55, 96.34, 94.79, 96.08, 212748000.00, 934.00
96.07, 96.18, 94.83, 95.38, 134510000.00, 137.00
94.36, 95.62, 94.30, 95.22, 107324000.00, -466.00
95.12, 95.87, 94.14, 95.66, 95908000.00, -341.00
96.82, 97.11, 95.93, 96.55, 162375000.00, -1747.00
96.32, 96.32, 94.57, 94.59, 115170000.00, 79.00
95.59, 96.05, 95.05, 95.27, 124950000.00, -1524.00
94.66, 94.66, 93.19, 93.19, 84700000.00, 454.00
94.26, 94.42, 93.70, 94.21, 101831000.00, -1193.00
93.27, 94.59, 92.49, 94.59, 91823000.00, -120.00
94.68, 96.31, 94.13, 96.31, 122631000.00, -1766.00
94.93, 96.37, 94.84, 94.84, 92862000.00, -700.00
94.14, 96.12, 93.60, 96.08, 89072000.00, -888.00
95.54, 96.77, 95.45, 96.72, 115509000.00, -1007.00
97.29, 98.08, 97.10, 97.23, 161760000.00, -1989.00
97.53, 99.06, 97.25, 99.05, 126435000.00, -2276.00
98.47, 100.40, 98.22, 100.15, 154407000.00, -1471.00
99.90, 100.36, 98.76, 99.72, 123515000.00, 222.00
100.72, 100.80, 98.64, 98.97, 100405000.00, 942.00
99.22, 99.82, 98.73, 99.48, 99748000.00, -448.00
100.39, 101.48, 100.39, 101.18, 150216000.00, -2958.00
100.68, 101.17, 100.46, 100.86, 117241000.00, -428.00
101.52, 102.21, 100.27, 100.92, 83361000.00, 18.00
101.44, 101.64, 100.11, 101.50, 85944000.00, -519.00
101.24, 103.00, 101.12, 102.87, 91482000.00, -1261.00
103.32, 103.88, 103.04, 103.25, 120939000.00, -1353.00
103.58, 103.78, 102.72, 103.38, 109067000.00, -414.00
103.51, 104.05, 102.82, 103.07, 85326000.00, -204.00
102.33, 102.94, 102.17, 102.89, 78199000.00, 374.00
102.83, 104.75, 102.67, 104.69, 108571000.00, -766.00
104.83, 105.66, 104.48, 105.66, 127693000.00, -1048.00
105.83, 105.97, 104.20, 104.84, 131012000.00, 441.00
105.13, 105.66, 104.45, 105.52, 107337000.00, -105.00
105.18, 105.66, 104.61, 104.97, 87567000.00, 44.00
105.11, 106.04, 104.41, 104.44, 99303000.00, -677.00
104.47, 105.54, 103.49, 105.39, 186675000.00, 593.00
105.88, 107.48, 104.59, 107.32, 146093000.00, -1719.00
108.15, 109.60, 108.06, 109.56, 132050000.00, -3292.00
110.28, 110.46, 108.91, 109.27, 157924000.00, -998.00
109.21, 110.04, 108.96, 109.27, 229232000.00, -36.00
108.67, 111.25, 108.42, 110.20, 152652000.00, -1819.00
109.92, 110.75, 108.92, 109.32, 123058000.00, 86.00
109.49, 111.26, 109.48, 110.38, 143258000.00, -642.00
110.72, 111.00, 109.96, 110.42, 126995000.00, -2031.00
111.08, 111.24, 107.53, 107.53, 132179000.00, 1439.00
106.75, 107.46, 106.22, 106.94, 108327000.00, 707.00
106.74, 107.68, 105.94, 107.33, 85630000.00, 200.00
107.06, 108.19, 106.81, 107.69, 98035000.00, -256.00
107.96, 109.42, 107.87, 109.42, 108617000.00, -832.00
111.14, 114.02, 111.08, 114.02, 148102000.00, -5307.00
114.21, 114.40, 113.32, 114.04, 125981000.00, -2369.00
114.10, 115.69, 113.33, 114.44, 168021000.00, -1407.00
114.48, 115.02, 113.37, 114.17, 134631000.00, -386.00
113.24, 115.20, 113.23, 113.82, 229428000.00, 63.00
113.16, 113.96, 112.76, 113.82, 151862000.00, 1681.00
113.50, 113.50, 110.47, 110.47, 160384000.00, 2908.00
111.23, 111.59, 109.86, 110.42, 149630000.00, 1833.00
109.36, 109.73, 108.03, 109.17, 116633000.00, 1691.00
107.97, 109.48, 107.21, 108.42, 128331000.00, 1966.00
108.79, 109.80, 108.24, 109.24, 141787000.00, 672.00
110.88, 111.26, 109.65, 110.24, 127001000.00, -876.00
109.59, 109.92, 106.78, 106.93, 175095000.00, 1084.00
107.20, 107.51, 104.94, 105.78, 144531000.00, 1431.00
106.25, 107.29, 106.04, 106.80, 111911000.00, -324.00
105.24, 105.33, 103.25, 104.13, 126200000.00, 1538.00
104.73, 105.46, 104.43, 104.98, 105420000.00, 766.00
105.98, 106.20, 103.64, 104.63, 107447000.00, 328.00
106.81, 107.77, 106.18, 107.77, 114351000.00, -1769.00
106.82, 108.01, 106.19, 107.99, 106026000.00, -1068.00
107.69, 108.87, 107.53, 108.17, 88665000.00, -594.00
108.67, 110.10, 108.49, 109.67, 125169000.00, -1865.00
109.98, 111.59, 109.30, 111.58, 115706000.00, -1333.00
111.41, 111.41, 110.30, 110.30, 88258000.00, -672.00
111.76, 112.13, 111.04, 111.52, 115999000.00, -1927.00
112.17, 112.19, 109.32, 109.34, 107143000.00, 1128.00
109.27, 109.97, 108.51, 109.04, 114584000.00, 339.00
109.53, 111.19, 109.53, 111.19, 116639000.00, -1297.00
110.67, 112.10, 110.51, 111.24, 117731000.00, -1371.00
113.21, 114.21, 112.58, 113.41, 129678000.00, -3565.00
113.78, 115.38, 113.35, 114.09, 120449000.00, -1544.00
114.16, 114.53, 113.17, 113.30, 110773000.00, 42.00
114.12, 115.17, 113.70, 114.61, 119555000.00, -314.00
114.64, 114.94, 113.25, 113.33, 131622000.00, 321.00
113.81, 114.23, 111.62, 112.07, 162135000.00, 1207.00
110.80, 110.88, 108.90, 109.83, 99239000.00, 2541.00
110.85, 111.41, 109.87, 111.18, 104178000.00, 532.00
110.97, 112.86, 110.39, 112.74, 143314000.00, -1738.00
112.84, 113.63, 112.36, 112.59, 103429000.00, -475.00
113.31, 114.24, 110.47, 110.68, 142483000.00, 596.00
111.08, 111.97, 110.34, 111.62, 143482000.00, 1198.00
111.55, 113.40, 110.52, 113.40, 154538000.00, -378.00
112.88, 113.51, 112.37, 113.09, 132698000.00, 552.00
115.03, 115.38, 113.79, 114.06, 118488000.00, -2544.00
114.97, 115.38, 113.20, 113.96, 125304000.00, 564.00
112.92, 113.04, 111.83, 112.37, 96300000.00, 1170.00
112.04, 112.62, 111.01, 111.01, 115326000.00, 617.00
110.24, 112.16, 110.19, 112.16, 104432000.00, -132.00
112.03, 112.28, 110.14, 110.88, 116416000.00, 2154.00
111.01, 111.09, 108.15, 108.57, 94904000.00, 1777.00
108.09, 108.88, 107.61, 108.36, 85639000.00, 344.00
108.63, 109.50, 108.27, 109.38, 82362000.00, -336.00
110.13, 111.91, 109.83, 111.87, 110279000.00, -1751.00
112.04, 113.29, 111.92, 112.51, 140865000.00, -2213.00
112.62, 113.47, 111.81, 112.63, 221110000.00, -560.00
112.20, 113.46, 111.97, 113.45, 134537000.00, -773.00
113.22, 114.05, 112.59, 113.51, 101953000.00, -374.00
114.28, 114.57, 113.22, 113.66, 126561000.00, -944.00
114.46, 114.46, 112.15, 112.54, 96175000.00, 280.00
112.69, 113.15, 112.14, 113.15, 85640000.00, -632.00
113.50, 113.61, 112.44, 113.00, 72412000.00, 334.00
112.80, 113.46, 112.48, 113.25, 85036000.00, -738.00
111.96, 113.84, 111.75, 113.84, 96626000.00, -1532.00
114.07, 115.32, 113.92, 115.25, 89905000.00, -2482.00
115.65, 115.90, 114.99, 115.36, 101236000.00, -480.00
115.00, 115.80, 114.50, 114.77, 119970000.00, -67.00
113.41, 114.65, 113.17, 114.65, 142312000.00, -8.00
113.88, 114.97, 112.94, 112.94, 147884000.00, 678.00
113.61, 113.94, 112.18, 112.71, 117387000.00, 1138.00
113.01, 113.36, 112.07, 113.27, 98118000.00, 119.00
113.33, 114.66, 112.73, 114.66, 133200000.00, -633.00
114.71, 114.94, 113.79, 114.09, 124800000.00, 9.00
114.26, 115.08, 113.69, 115.01, 106380000.00, -283.00
114.23, 117.82, 113.91, 117.82, 151406000.00, -3780.00
118.96, 120.28, 118.70, 119.91, 189660000.00, -2588.00
119.91, 120.42, 119.49, 119.50, 172115000.00, -456.00
119.85, 120.40, 118.66, 118.90, 177449000.00, 326.00
118.05, 118.74, 117.72, 118.02, 165447000.00, 601.00
118.14, 119.41, 117.62, 119.40, 153512000.00, -181.00
119.19, 120.66, 118.34, 119.83, 215325000.00, -407.00
118.92, 119.25, 118.35, 118.91, 190170000.00, 86.00
119.36, 120.95, 119.16, 120.51, 194207000.00, -1858.00
120.65, 121.00, 119.61, 120.16, 184678000.00, -389.00
120.14, 120.25, 118.98, 119.65, 156889000.00, -17.00
119.45, 121.21, 119.45, 121.06, 141835000.00, 1155.00
119.45, 121.21, 119.45, 121.06, 141835000.00, -1212.00
120.74, 120.97, 119.91, 120.00, 132379000.00, 808.00
120.30, 120.37, 119.41, 119.74, 154265000.00, 356.00
119.88, 120.80, 119.71, 120.64, 166087000.00, -1134.00
120.50, 121.65, 120.18, 121.30, 153742000.00, -916.00
122.41, 123.27, 122.25, 123.20, 142397000.00, -171.00
122.41, 123.27, 122.25, 123.20, 142397000.00, 455.00
122.41, 123.27, 122.25, 123.20, 142397000.00, -1724.00
122.60, 122.99, 121.39, 122.84, 140348000.00, 647.00
124.06, 125.44, 123.65, 124.94, 235221000.00, -269.00
124.06, 125.44, 123.65, 124.94, 235221000.00, -362.00
124.06, 125.44, 123.65, 124.94, 235221000.00, -2171.00
124.99, 125.49, 124.37, 125.48, 236831000.00, 116.00
126.08, 126.82, 125.13, 125.85, 218704000.00, -101.00
126.04, 126.22, 125.40, 125.93, 220663000.00, -603.00
125.47, 127.43, 125.14, 127.43, 180163000.00, -874.00
128.44, 128.44, 127.29, 128.09, 248265000.00, 3417.00
127.97, 128.21, 126.43, 126.74, 196175000.00, 220.00
125.49, 126.04, 124.97, 125.53, 163676000.00, -628.00
126.13, 128.05, 125.76, 127.81, 262456000.00, -1047.00
128.66, 129.68, 128.25, 129.13, 202556000.00, -1346.00
129.81, 130.90, 129.16, 130.85, 212622000.00, -389.00
131.21, 131.29, 129.65, 130.14, 291437000.00, 2378.00
130.24, 131.27, 129.37, 130.61, 234217000.00, 771.00
130.95, 131.15, 130.05, 130.61, 227046000.00, -310.00
131.77, 132.22, 128.93, 130.11, 247563000.00, 827.00
130.54, 130.77, 128.83, 129.21, 210250000.00, 447.00
128.83, 130.26, 127.92, 130.26, 156177000.00, -1735.00
130.07, 130.79, 128.76, 128.76, 204959000.00, 1217.00
129.84, 131.98, 129.79, 131.97, 185398000.00, -1991.00
131.34, 131.67, 130.92, 131.47, 139821000.00, 1176.00
131.96, 131.99, 127.86, 127.95, 193428000.00, 2437.00
127.64, 128.71, 126.76, 128.17, 174432000.00, -720.00
126.92, 127.65, 125.59, 126.68, 171286000.00, -76.00
126.88, 127.89, 126.52, 126.82, 165945000.00, -1816.00
126.77, 127.92, 125.46, 126.84, 121261000.00, -941.00
126.69, 127.59, 125.90, 126.87, 120125000.00, -114.00
126.08, 126.95, 124.77, 125.16, 141533000.00, 919.00
